35
0	4.066709303
0.2	4.34598278
0.4	4.526796528
0.6	4.382451216
0.8	4.730230265
1	4.915759612
1.2	4.738509907
1.4	4.835445587
1.6	5.097124465
1.8	4.929416652
2	5.024151753
2.2	4.614674397
2.4	4.806660004
2.6	4.638474452
2.8	4.55297025
3	4.336793405
3.2	3.981712872
3.4	3.98374756
3.6	3.343290502
3.8	3.157991262
4	3.028087379
4.2	2.915041368
4.4	2.979327576
4.6	3.139941738
4.8	3.245915909
5	2.956786411
5.2	2.871636668
5.4	3.334100704
5.6	3.171413216
5.8	3.332550048
6	3.781272018
6.2	4.158679929
6.4	4.075899476
6.6	4.427041859
6.8	4.272914809
